43,701	2,229	-802,5	NAN	
43,801	2,241	-805,5	NAN	
43,901	2,247	-808	NAN	
44,001	2,256	-810	NAN	
44,101	2,2635	-812	NAN	
44,201	2,2755	-814	NAN	
44,301	2,286	-816,5	NAN	
44,401	2,2965	-819,5	NAN	
44,501	2,301	-821	NAN	
44,601	2,307	-822	NAN	
44,701	2,3145	-824	NAN	
44,801	2,3235	-826	NAN	
44,901	2,3265	-827	NAN	
45,001	2,3325	-828,5	NAN	
45,101	2,3385	-830,5	NAN	
45,201	2,349	-832	NAN	
45,301	2,3535	-833,5	NAN	
45,401	2,358	-835	NAN	
45,501	2,364	-836	NAN	
45,601	2,373	-838	NAN	
45,701	2,379	-839,5	NAN	
45,801	2,3895	-841,5	NAN	
45,901	2,4	-843,5	NAN	
46,001	2,406	-845,5	NAN	
46,101	2,412	-847	NAN	
46,201	2,421	-848,5	NAN	
46,301	2,4255	-850	NAN	
46,401	2,4315	-851	NAN	
46,501	2,4405	-853	NAN	
46,601	2,4435	-854,5	NAN	
46,701	2,4495	-855,5	NAN	
46,801	2,4615	-857	NAN	
46,901	2,466	-859	NAN	
47,001	2,472	-860,5	NAN	
47,101	2,4795	-862	NAN	
47,201	2,4855	-863	NAN	
47,301	2,49	-864,5	NAN	
47,401	2,487	-864,5	NAN	
47,501	2,496	-866	NAN	
47,601	2,511	-868,5	NAN	
47,701	2,52	-870	NAN	
47,801	2,523	-871,5	NAN	
47,901	2,5275	-872,5	NAN	
48,001	2,532	-873,5	NAN	
48,101	2,535	-874	NAN	
48,201	2,5365	-875	NAN	
48,301	2,5395	-875,5	NAN	
48,401	2,538	-875,5	NAN	
48,501	2,5425	-876	NAN	
48,601	2,5425	-876	NAN	
48,701	2,547	-877	NAN	
48,801	2,553	-877,5	NAN	
48,901	2,5545	-878,5	NAN	
49,001	2,5575	-879	NAN	
49,101	2,562	-880	NAN	
49,201	2,5665	-881	NAN	
49,301	2,5725	-882	NAN	
49,401	2,577	-883	NAN	
49,501	2,586	-884,5	NAN	
49,601	2,595	-886	NAN	
49,701	2,6055	-888,5	NAN	
49,801	2,613	-890	NAN	
49,901	2,6205	-891,5	NAN	
50,001	2,6295	-893	NAN	
50,101	2,6355	-894,5	NAN	
50,201	2,6445	-896	NAN	
50,301	2,655	-898	NAN	
50,401	2,661	-900	NAN	
50,501	2,6685	-901	NAN	
50,601	2,676	-902	NAN	
50,701	2,682	-903,5	NAN	
50,801	2,685	-904,5	NAN	
50,901	2,6925	-905,5	NAN	
51,001	2,703	-907	NAN	
51,101	2,709	-908,5	NAN	
51,201	2,718	-910	NAN	
51,301	2,7255	-911,5	NAN	
51,401	2,7315	-912,5	NAN	
51,501	2,7405	-914,5	NAN	
51,601	2,751	-916	NAN	
51,701	2,757	-917,5	NAN	
51,801	2,763	-918,5	NAN	
51,901	2,766	-919,5	NAN	
52,001	2,7705	-920,5	NAN	
52,101	2,775	-921	NAN	
52,201	2,781	-922	NAN	
52,301	2,787	-923	NAN	
52,401	2,7945	-924	NAN	
52,501	2,802	-926	NAN	
52,601	2,8095	-927	NAN	
52,701	2,814	-928,5	NAN	
52,801	2,8215	-929,5	NAN	
52,901	2,8275	-930	NAN	
53,001	2,8305	-931,5	NAN	
53,101	2,838	-932	NAN	
53,201	2,8455	-933,5	NAN	
53,301	2,8515	-934,5	NAN	
53,401	2,856	-935,5	NAN	
53,501	2,859	-936	NAN	
53,601	2,865	-937	NAN	
53,701	2,871	-938	NAN	
53,801	2,88	-939	NAN	
53,901	2,8905	-940,5	NAN	
54,001	2,8995	-942	NAN	
54,101	2,904	-943	NAN	
54,201	2,9085	-944	NAN	
54,301	2,9115	-944,5	NAN	
54,401	2,907	-944,5	NAN	
54,501	2,8665	-942	NAN	
54,601	2,82	-938	NAN	
54,701	2,7735	-933,5	NAN	
54,801	2,733	-930	NAN	
54,901	2,6985	-926	NAN	
55,001	2,6655	-922	NAN	
55,101	2,6325	-918,5	NAN	
55,201	2,595	-914	NAN	
55,301	2,5575	-909,5	NAN	
55,401	2,514	-903,5	NAN	
55,501	2,475	-898,5	NAN	
55,601	2,4435	-893	NAN	
55,701	2,4135	-888,5	NAN	
55,801	2,3805	-883	NAN	
55,901	2,3445	-877,5	NAN	
56,001	2,313	-872	NAN	
56,101	2,2905	-867	NAN	
56,201	2,265	-863	NAN	
56,301	2,241	-858	NAN	
56,401	2,22	-854	NAN	
56,501	2,2035	-850,5	NAN	
56,601	2,1855	-847	NAN	
56,7	2,163	-843	NAN	
56,8	2,1375	-837,5	NAN	
56,9	2,1165	-833	NAN	
57	2,094	-828,5	NAN	
57,1	2,0685	-823,5	NAN	
57,2	2,0505	-819	NAN	
57,3	2,028	-814	NAN	
57,4	2,0025	-808,5	NAN	
57,5	1,9785	-802,5	NAN	
57,6	1,9605	-798	NAN	
57,7	1,944	-794	NAN	
57,8	1,929	-790	NAN	
57,9	1,9155	-787	NAN	
58	1,896	-782,5	NAN	
58,1	1,881	-778,5	NAN	
58,2	1,863	-774	NAN	
58,3	1,845	-770	NAN	
58,4	1,8315	-766	NAN	
58,5	1,818	-762,5	NAN	
58,6	1,8045	-759	NAN	
58,7	1,7925	-755	NAN	
58,8	1,7775	-751,5	NAN	
58,9	1,761	-748	NAN	
59	1,7475	-743,5	NAN	
59,1	1,7325	-740	NAN	
59,2	1,716	-735,5	NAN	
59,3	1,701	-731,5	NAN	
59,4	1,686	-727,5	NAN	
59,5	1,6725	-723	NAN	
59,6	1,656	-719	NAN	
59,7	1,638	-714	NAN	
59,8	1,6215	-710	NAN	
59,9	1,6065	-705,5	NAN	
60	1,587	-700	NAN	
60,1	1,563	-694	NAN	
60,2	1,5465	-688,5	NAN	
60,3	1,5285	-683,5	NAN	
60,4	1,515	-678,5	NAN	
60,5	1,497	-674,5	NAN	
60,6	1,482	-669,5	NAN	
60,7	1,4655	-665	NAN	
60,8	1,455	-660,5	NAN	
60,9	1,4415	-656,5	NAN	
61	1,4235	-651,5	NAN	
61,1	1,407	-646,5	NAN	
61,2	1,386	-640,5	NAN	
61,3	1,362	-634	NAN	
61,4	1,3365	-626	NAN	
61,5	1,3065	-617,5	NAN	
61,6	1,2795	-609	NAN	
61,7	1,251	-600	NAN	
61,8	1,215	-590	NAN	
61,9	1,185	-579,5	NAN	
62	1,1535	-569,5	NAN	
62,1	1,125	-559,5	NAN	
62,2	1,101	-550,5	NAN	
62,3	1,0755	-542	NAN	
62,4	1,0635	-536	NAN	
62,5	1,0575	-532,5	NAN	
62,6	1,0545	-530,5	NAN	
62,7	1,0515	-529	NAN	
62,8	1,044	-528	NAN	
62,9	1,032	-524,5	NAN	
63	1,014	-519	NAN	
63,1	0,987	-511	NAN	
63,2	0,9615	-502,5	NAN	
63,3	0,9375	-493,5	NAN	
63,4	0,912	-484,5	NAN	
63,5	0,885	-475	NAN	
63,6	0,8595	-465,5	NAN	
63,7	0,8385	-457	NAN	
63,8	0,8145	-448,5	NAN	
63,9	0,795	-440,5	NAN	
64	0,7755	-433,5	NAN	
64,1	0,753	-425	NAN	
64,2	0,7335	-417	NAN	
64,3	0,7125	-409	NAN	
64,4	0,6885	-400	NAN	
64,5	0,669	-392	NAN	
64,6	0,6495	-384	NAN	
64,7	0,636	-377	NAN	
64,8	0,627	-372,5	NAN	
64,9	0,612	-367	NAN	
65	0,603	-362,5	NAN	
65,1	0,5925	-357,5	NAN	
65,2	0,579	-352,5	NAN	
65,3	0,564	-346	NAN	
65,4	0,543	-338,5	NAN	
65,5	0,522	-330	NAN	
65,6	0,4995	-320	NAN	
65,7	0,4725	-308,5	NAN	
65,8	0,4455	-296	NAN	
65,9	0,4155	-283,5	NAN	
66	0,384	-269	NAN	
66,1	0,354	-254	NAN	
66,2	0,3255	-242	NAN	
66,3	0,303	-229,5	NAN	
66,4	0,2775	-218	NAN	
66,5	0,2535	-206	NAN	
66,6	0,228	-194	NAN	
66,7	0,207	-182,5	NAN	
66,8	0,1875	-172	NAN	
66,9	0,168	-163	NAN	
67	0,147	-153	NAN	
67,1	0,126	-142	NAN	
67,2	0,108	-133	NAN	
67,3	0,099	-127	NAN	
67,4	0,0915	-123	NAN	
67,5	0,0885	-119,5	NAN	
67,6	0,0855	-117	NAN	
